Estimated crime in Alabama,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,1274923,1397,15,320,,247,815,32003,6775,23906,1322,109.6,1.2,25.1,,19.4,63.9,2510.2,531.4,1875.1,103.7
2001,1284470,1435,19,326,,264,826,33154,6898,24585,1671,111.7,1.5,25.4,,20.6,64.3,2581.1,537,1914,130.1
2002,1294894,1396,14,377,,270,735,32985,6965,24591,1429,107.8,1.1,29.1,,20.9,56.8,2547.3,537.9,1899.1,110.4
2003,1309205,1422,16,354,,289,763,32078,6579,24043,1456,108.6,1.2,27,,22.1,58.3,2450.2,502.5,1836.5,111.2
2004,1314985,1364,18,315,,289,742,31740,6341,24096,1303,103.7,1.4,24,,22,56.4,2413.7,482.2,1832.4,99.1
2005,1318220,1483,19,326,,323,815,31889,6323,24218,1348,112,1.4,24.7,,24.5,61.8,2419,479.7,1837,102
2006,1321574,1533,23,341,,383,786,33658,6846,25465,1347,116,1.7,25.8,,29,59.5,2546.8,518,1926.9,101.9
2007,1317207,1565,20,392,,349,804,32249,6745,24228,1276,118.8,1.5,29.8,,26.5,61,2448.3,512.1,1839.3,96.9
2008,1316456,1572,31,379,,333,829,32433,6559,24695,1179,119.4,2.4,28.8,,25.3,63,2463.7,498.2,1875.9,89.6
2009,1318301,1580,26,375,,399,780,31706,6729,23955,1022,119.9,2,28.4,,30.3,59.2,2405.1,510.4,1817.1,77.5
2010,1327379,1621,24,389,,412,796,32900,7364,24547,989,122.1,1.8,29.3,,31,60,2478.6,554.8,1849.3,74.5
2011,1328544,1638,26,394,,370,848,33829,7865,24886,1078,123.3,2,29.7,,27.9,63.8,2546.3,592,1873.2,81.1
2012,1328501,1626,26,372,,420,808,33398,7476,24931,991,122.4,2,28,,31.6,60.8,2514,562.7,1876.6,74.6
2013,1328702,1761,24,366,495,335,907,30454,6480,23063,911,132.5,1.8,27.5,37.3,25.2,68.3,2292,487.7,1735.8,68.6
2014,1330089,1700,21,360,485,304,890,26421,5030,20592,799,127.8,1.6,27.1,36.5,22.9,66.9,1986.4,378.2,1548.2,60.1
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Maryland,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,5296486,41663,430,1543,,13560,26130,213422,39426,145423,28573,786.6,8.1,29.1,,256,493.3,4029.5,744.4,2745.7,539.5
2001,5386079,42088,446,1449,,13525,26668,219512,41553,145934,32025,781.4,8.3,26.9,,251.1,495.1,4075.5,771.5,2709.5,594.6
2002,5450525,42015,513,1370,,13417,26715,217105,39765,143320,34020,770.8,9.4,25.1,,246.2,490.1,3983.2,729.6,2629.5,624.2
2003,5512310,38778,525,1358,,13302,23593,209418,38641,134372,36405,703.5,9.5,24.6,,241.3,428,3799.1,701,2437.7,660.4
2004,5561332,38961,521,1317,,12772,24351,202474,36704,129888,35882,700.6,9.4,23.7,,229.7,437.9,3640.7,660,2335.6,645.2
2005,5589599,39369,552,1266,,14378,23173,198483,35922,128491,34070,704,9.9,22.6,,257.2,414.6,3551,642.7,2299,610
2006,5615727,38111,546,1178,,14376,22011,195484,37459,127502,30523,678.6,9.7,21,,256,392,3481,667,2270.4,543.5
2007,5618344,36063,554,1179,,13258,21072,192796,37095,127308,28393,641.9,9.9,21,,236,375.1,3431.5,660.2,2265.9,505.4
2008,5633597,35393,493,1127,,13203,20570,198165,38849,133983,25333,628.2,8.8,20,,234.4,365.1,3517.6,689.6,2378.3,449.7
2009,5699478,33625,440,1156,,12007,20022,182295,36905,125771,19619,590,7.7,20.3,,210.7,351.3,3198.5,647.5,2206.7,344.2
2010,5785681,31607,426,1228,,11054,18899,173309,36704,118578,18027,546.3,7.4,21.2,,191.1,326.7,2995.5,634.4,2049.5,311.6
2011,5839572,28817,399,1200,,10342,16876,166846,35823,114951,16072,493.5,6.8,20.5,,177.1,289,2857.2,613.5,1968.5,275.2
2012,5884868,28086,373,1237,,10173,16303,162309,33803,113550,14956,477.3,6.3,21,,172.9,277,2758.1,574.4,1929.5,254.1
2013,5938737,28235,384,1179,1679,10048,16124,157918,31950,112551,13417,475.4,6.5,19.9,28.3,169.2,271.5,2659.1,538,1895.2,225.9
2014,5976407,26661,365,1144,1619,9544,15133,149859,28012,108745,13102,446.1,6.1,19.1,27.1,159.7,253.2,2507.5,468.7,1819.6,219.2
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Massachusetts,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,6349097,30230,125,1696,,5815,22594,161901,30600,105425,25876,476.1,2,26.7,,91.6,355.9,2550,482,1660.5,407.6
2001,6401164,30585,143,1856,,6476,22110,167079,32430,106821,27828,477.8,2.2,29,,101.2,345.4,2610.1,506.6,1668.8,434.7
2002,6421800,31137,173,1777,,7169,22018,167753,33243,107922,26588,484.9,2.7,27.7,,111.6,342.9,2612.2,517.7,1680.6,414
2003,6420357,30377,140,1848,,8011,20378,164543,34963,104069,25511,473.1,2.2,28.8,,124.8,317.4,2562.8,544.6,1620.9,397.3
2004,6407382,29489,171,1794,,7484,20040,158150,34497,101605,22048,460.2,2.7,28,,116.8,312.8,2468.2,538.4,1585.7,344.1
2005,6433367,29644,178,1751,,7837,19878,151727,34728,98079,18920,461,2.8,27.2,,121.8,309,2358,539.8,1524,294
2006,6437193,32217,188,1771,,8080,22178,153943,35243,100725,17975,500.5,2.9,27.5,,125.5,344.5,2391.5,547.5,1564.7,279.2
2007,6449755,28487,187,1643,,7021,19636,154743,35767,103925,15051,441.7,2.9,25.5,,108.9,304.4,2399.2,554.5,1611.3,233.4
2008,6497967,30137,166,1751,,7077,21143,155919,36251,106913,12755,463.8,2.6,26.9,,108.9,325.4,2399.5,557.9,1645.3,196.3
2009,6593587,30503,173,1734,,7467,21129,153178,34515,106799,11864,462.6,2.6,26.3,,113.2,320.4,2323.1,523.5,1619.7,179.9
2010,6555466,30737,214,1784,,6897,21842,154496,37903,105124,11469,468.9,3.3,27.2,,105.2,333.2,2356.8,578.2,1603.6,175
2011,6607003,28232,184,1654,,6768,19626,148829,36403,101644,10782,427.3,2.8,25,,102.4,297,2252.6,551,1538.4,163.2
2012,6645303,27047,121,1650,,6555,18721,143325,34635,99453,9237,407,1.8,24.8,,98.6,281.7,2156.8,521.2,1496.6,139
2013,6708874,27264,138,1722,2303,6705,18118,137274,30716,97437,9121,406.4,2.1,25.7,34.3,99.9,270.1,2046.2,457.8,1452.4,136
2014,6745408,26399,132,1629,2180,6036,18051,125267,24964,92043,8260,391.4,2,24.1,32.3,89.5,267.6,1857.1,370.1,1364.5,122.5
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Michigan,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,9938444,55159,669,5025,,13712,35753,353297,69790,227783,55724,555,6.7,50.6,,138,359.7,3554.9,702.2,2291.9,560.7
2001,10006266,55424,672,5264,,12937,36551,352353,72038,226708,53607,553.9,6.7,52.6,,129.3,365.3,3521.3,719.9,2265.7,535.7
2002,10043221,54306,678,5364,,11847,36417,335060,70970,214367,49723,540.7,6.8,53.4,,118,362.6,3336.2,706.6,2134.4,495.1
2003,10082364,51550,612,5470,,11254,34214,330565,68316,208538,53711,511.3,6.1,54.3,,111.6,339.3,3278.6,677.6,2068.3,532.7
2004,10104206,49737,643,5482,,11336,32276,309805,64233,194988,50584,492.2,6.4,54.3,,112.2,319.4,3066.1,635.7,1929.8,500.6
2005,10100833,55936,629,5199,,13348,36760,312892,70527,194090,48275,554,6.2,51.5,,132.1,363.9,3098,698.2,1922,478
2006,10095643,56981,721,5347,,14229,36684,325594,76313,199183,50098,564.4,7.1,53,,140.9,363.4,3225.1,755.9,1973,496.2
2007,10071822,53765,661,4592,,13365,35147,308550,75273,191289,41988,533.8,6.6,45.6,,132.7,349,3063.5,747.4,1899.2,416.9
2008,10003422,51512,554,4507,,13246,33205,295100,74787,184558,35755,514.9,5.5,45.1,,132.4,331.9,2950,747.6,1844.9,357.4
2009,9969727,49825,623,4524,,12427,32251,284019,76046,178628,29345,499.8,6.2,45.4,,124.6,323.5,2848.8,762.8,1791.7,294.3
2010,9877143,48693,580,4733,,11522,31858,271501,74345,169748,27408,493,5.9,47.9,,116.7,322.5,2748.8,752.7,1718.6,277.5
2011,9876801,43731,617,4344,,10263,28507,251329,69755,156666,24908,442.8,6.2,44,,103.9,288.6,2544.6,706.3,1586.2,252.2
2012,9882519,44962,701,4635,,10423,29203,249249,65560,158609,25080,455,7.1,46.9,,105.5,295.5,2522.1,663.4,1604.9,253.8
2013,9898193,44757,625,4506,6785,10093,27254,230135,56256,149794,24085,452.2,6.3,45.5,68.5,102,275.3,2325,568.3,1513.3,243.3
2014,9909877,42348,535,4049,6273,8021,27519,202547,44184,137206,21157,427.3,5.4,40.9,63.3,80.9,277.7,2043.9,445.9,1384.5,213.5
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Minnesota,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,4919479,13813,151,2240,,3713,7709,157798,26116,118250,13432,280.8,3.1,45.5,,75.5,156.7,3207.6,530.9,2403.7,273
2001,4984535,13145,119,2236,,3758,7032,165046,25496,124519,15031,263.7,2.4,44.9,,75.4,141.1,3311.2,511.5,2498.1,301.6
2002,5024791,13428,112,2273,,3937,7106,164026,28034,122150,13842,267.2,2.2,45.2,,78.4,141.4,3264.3,557.9,2430.9,275.5
2003,5064172,13316,127,2092,,3906,7191,157663,27698,116216,13749,262.9,2.5,41.3,,77.1,142,3113.3,546.9,2294.9,271.5
2004,5096546,13751,113,2123,,4070,7445,155019,28048,113453,13518,269.8,2.2,41.7,,79.9,146.1,3041.6,550.3,2226.1,265.2
2005,5126739,15243,115,2258,,4724,8146,158301,29716,114304,14281,297,2.2,44,,92.1,158.9,3088,579.6,2230,279
2006,5167101,16042,126,1645,,5441,8830,159276,30306,115693,13277,310.5,2.4,31.8,,105.3,170.9,3082.5,586.5,2239,257
2007,5197621,15054,116,1873,,4770,8295,158257,29717,115892,12648,289.6,2.2,36,,91.8,159.6,3044.8,571.7,2229.7,243.3
2008,5220393,13853,110,1805,,4179,7759,149517,26558,112764,10195,265.4,2.1,34.6,,80.1,148.6,2864.1,508.7,2160.1,195.3
2009,5266214,12874,74,1789,,3619,7392,139286,25580,105160,8546,244.5,1.4,34,,68.7,140.4,2644.9,485.7,1996.9,162.3
2010,5310658,12515,96,1798,,3388,7233,136431,24415,103429,8587,235.7,1.8,33.9,,63.8,136.2,2569,459.7,1947.6,161.7
2011,5347299,12323,75,2113,,3385,6750,136183,25681,102354,8148,230.5,1.4,39.5,,63.3,126.2,2546.8,480.3,1914.1,152.4
2012,5379646,12419,99,1638,,3475,7207,138152,25378,104316,8458,230.9,1.8,30.4,,64.6,134,2568.1,471.7,1939.1,157.2
2013,5422060,12710,114,1453,2014,3674,6908,131193,22713,100514,7966,234.4,2.1,26.8,37.1,67.8,127.4,2419.6,418.9,1853.8,146.9
2014,5457173,12505,88,1452,2001,3687,6729,125377,20773,96237,8367,229.1,1.6,26.6,36.7,67.6,123.3,2297.5,380.7,1763.5,153.3
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Mississippi,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,2844658,10267,255,1019,,2703,6290,103644,26918,69758,6968,360.9,9,35.8,,95,221.1,3643.5,946.3,2452.2,245
2001,2859733,10006,282,1147,,3294,5283,109609,29821,70315,9473,349.9,9.9,40.1,,115.2,184.7,3832.8,1042.8,2458.8,331.3
2002,2866733,9858,264,1127,,3356,5111,109584,29593,70468,9523,343.9,9.2,39.3,,117.1,178.3,3822.6,1032.3,2458.1,332.2
2003,2882594,9336,267,1079,,3016,4974,106867,29564,68307,8996,323.9,9.3,37.4,,104.6,172.6,3707.3,1025.6,2369.6,312.1
2004,2900768,8568,227,1161,,2503,4677,100980,27661,65440,7879,295.4,7.8,40,,86.3,161.2,3481.1,953.6,2256,271.6
2005,2908496,8131,214,1147,,2405,4365,95231,26866,60873,7492,280,7.4,39.4,,82.7,150.1,3274,923.7,2093,258
2006,2910540,9076,231,1039,,3259,4547,92853,27117,57406,8330,311.8,7.9,35.7,,112,156.2,3190.2,931.7,1972.3,286.2
2007,2918785,8502,202,1033,,2896,4371,90887,27223,56473,7191,291.3,6.9,35.4,,99.2,149.8,3113.9,932.7,1934.8,246.4
2008,2938618,8942,236,958,,3079,4669,85488,25506,53730,6252,304.3,8,32.6,,104.8,158.9,2909.1,868,1828.4,212.8
2009,2951996,8451,194,991,,2969,4297,87327,29559,52329,5439,286.3,6.6,33.6,,100.6,145.6,2958.2,1001.3,1772.7,184.2
2010,2970072,7999,204,931,,2777,4087,88596,30453,52784,5359,269.3,6.9,31.3,,93.5,137.6,2983,1025.3,1777.2,180.4
2011,2977457,8009,232,863,,2496,4418,89809,30722,54179,4908,269,7.8,29,,83.8,148.4,3016.3,1031.8,1819.6,164.8
2012,2986450,7769,213,819,,2277,4460,83933,28084,51520,4329,260.1,7.1,27.4,,76.2,149.3,2810.5,940.4,1725.1,145
2013,2992206,8303,217,726,1024,2413,4649,81548,24969,52192,4387,277.5,7.3,24.3,34.2,80.6,155.4,2725.3,834.5,1744.3,146.6
2014,2994079,8338,258,764,1058,2430,4592,87462,24352,58591,4519,278.5,8.6,25.5,35.3,81.2,153.4,2921.2,813.3,1956.9,150.9
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Missouri,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,5595211,27419,347,1351,,7598,18123,225919,41685,159539,24695,490,6.2,24.1,,135.8,323.9,4037.7,745,2851.3,441.4
2001,5637309,30472,372,1383,,7771,20946,238411,42977,167420,28014,540.5,6.6,24.5,,137.8,371.6,4229.2,762.4,2969.9,496.9
2002,5669544,30557,331,1465,,7024,21737,230520,42721,159921,27878,539,5.8,25.8,,123.9,383.4,4065.9,753.5,2820.7,491.7
2003,5719204,28067,289,1400,,6686,19692,233564,41997,161616,29951,490.8,5.1,24.5,,116.9,344.3,4083.9,734.3,2825.8,523.7
2004,5759532,28226,354,1479,,6630,19763,224629,40472,158264,25893,490.1,6.1,25.7,,115.1,343.1,3900.1,702.7,2747.9,449.6
2005,5797703,30477,402,1625,,7196,21254,227809,42822,159288,25699,526,6.9,28,,124.1,366.6,3929,738.6,2747,443
2006,5842713,31897,369,1764,,7597,22167,224007,44734,153874,25399,545.9,6.3,30.2,,130,379.4,3834,765.6,2633.6,434.7
2007,5878415,32962,367,1785,,7728,23082,225113,44897,156319,23897,560.7,6.2,30.4,,131.5,392.7,3829.5,763.8,2659.2,406.5
2008,5911605,29701,456,1612,,7395,20238,216522,45763,150002,20757,502.4,7.7,27.3,,125.1,342.3,3662.7,774.1,2537.4,351.1
2009,5987580,29513,387,1606,,7437,20083,201783,43591,140764,17428,492.9,6.5,26.8,,124.2,335.4,3370,728,2350.9,291.1
2010,5995715,27440,420,1445,,6185,19390,200858,44197,140526,16135,457.7,7,24.1,,103.2,323.4,3350,737.1,2343.8,269.1
2011,6008984,26888,366,1469,,6275,18778,199085,44875,138879,15331,447.5,6.1,24.4,,104.4,312.5,3313.1,746.8,2311.2,255.1
2012,6024522,27189,390,1527,,5782,19490,199813,42510,140971,16332,451.3,6.5,25.3,,96,323.5,3316.7,705.6,2340,271.1
2013,6044917,26216,369,1679,2305,5486,18056,189655,38797,134514,16344,433.7,6.1,27.8,38.1,90.8,298.7,3137.4,641.8,2225.2,270.4
2014,6063589,26856,403,1706,2379,5592,18482,176237,35258,124622,16357,442.9,6.6,28.1,39.2,92.2,304.8,2906.5,581.5,2055.3,269.8
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Montana,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,902195,2807,20,308,,203,2276,32198,3624,26678,1896,311.1,2.2,34.1,,22.5,252.3,3568.9,437.4,2957,210.2
2001,905382,3187,34,188,,230,2735,30175,3670,24684,1821,352,3.8,20.8,,25.4,302.1,3332.8,405.4,2726.4,201.1
2002,910372,3197,16,237,,283,2661,28751,3289,23679,1783,351.2,1.8,26,,31.1,292.3,3158.2,361.3,2601,195.9
2003,918157,3351,30,246,,298,2777,28428,3722,22800,1906,365,3.3,26.8,,32.5,302.5,3096.2,405.4,2483.2,207.6
2004,926920,2723,30,273,,233,2187,27215,3515,22082,1618,293.8,3.2,29.5,,25.1,235.9,2936.1,379.2,2382.3,174.6
2005,934737,2634,18,301,,177,2138,29407,3642,23794,1971,282,1.9,32.2,,18.9,228.7,3146,389.6,2546,211
2006,944632,3564,33,348,,233,2950,26986,3380,21659,1947,377.3,3.5,36.8,,24.7,312.3,2856.8,357.8,2292.9,206.1
2007,957861,3638,27,363,,233,3015,27837,3476,22315,2046,379.8,2.8,37.9,,24.3,314.8,2906.2,362.9,2329.7,213.6
2008,967440,3013,40,358,,204,2411,26300,3689,20834,1777,311.4,4.1,37,,21.1,249.2,2718.5,381.3,2153.5,183.7
2009,974989,2798,32,357,,228,2181,24826,3686,19528,1612,287,3.3,36.6,,23.4,223.7,2546.3,378.1,2002.9,165.3
2010,990958,2733,25,332,,154,2222,25409,3692,20166,1551,275.8,2.5,33.5,,15.5,224.2,2564.1,372.6,2035,156.5
2011,997667,2755,29,366,,171,2189,23885,3347,19089,1449,276.1,2.9,36.7,,17.1,219.4,2394.1,335.5,1913.4,145.2
2012,1005494,2803,29,392,,202,2180,26102,3920,20484,1698,278.8,2.9,39,,20.1,216.8,2595.9,389.9,2037.2,168.9
2013,1014864,2924,23,382,467,217,2217,26195,4122,20192,1881,288.1,2.3,37.6,46,21.4,218.5,2581.1,406.2,1989.6,185.3
2014,1023579,3313,37,430,541,203,2532,25312,3595,19674,2043,323.7,3.6,42,52.9,19.8,247.4,2472.9,351.2,1922.1,199.6
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Nebraska,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,1711263,5606,63,436,,1147,3960,64479,10131,49118,5230,327.6,3.7,25.5,,67,231.4,3767.9,592,2870.3,305.6
2001,1720039,5214,43,431,,1128,3612,68963,9760,52713,6490,303.1,2.5,25.1,,65.6,210,4009.4,567.4,3064.6,377.3
2002,1727564,5428,48,464,,1359,3557,68178,10329,51440,6409,314.2,2.8,26.9,,78.7,205.9,3946.5,597.9,2977.6,371
2003,1737475,5105,56,504,,1165,3380,65189,10133,48924,6132,293.8,3.2,29,,67.1,194.5,3751.9,583.2,2815.8,352.9
2004,1747704,5393,40,620,,1138,3595,61512,9826,46399,5287,308.6,2.3,35.5,,65.1,205.7,3519.6,562.2,2654.9,302.5
2005,1758163,5052,44,581,,1040,3387,60348,9408,45359,5581,287,2.5,33,,59.2,192.6,3432,535.1,2580,317
2006,1768331,5197,51,577,,1136,3433,59411,9535,44710,5166,293.9,2.9,32.6,,64.2,194.1,3359.7,539.2,2528.4,292.1
2007,1774571,5524,71,550,,1115,3788,55765,9035,41484,5246,311.3,4,31,,62.8,213.5,3142.4,509.1,2337.7,295.6
2008,1783432,5570,69,601,,1297,3603,51350,8731,38394,4225,312.3,3.9,33.7,,72.7,202,2879.3,489.6,2152.8,236.9
2009,1796619,5199,41,617,,1220,3321,49731,8726,37496,3509,289.4,2.3,34.3,,67.9,184.8,2768,485.7,2087,195.3
2010,1830141,5093,54,674,,1020,3345,48827,8318,36896,3613,278.3,3,36.8,,55.7,182.8,2667.9,454.5,2016,197.4
2011,1842234,4672,68,699,,993,2912,50894,8725,38060,4109,253.6,3.7,37.9,,53.9,158.1,2762.6,473.6,2066,223
2012,1855350,4802,52,710,,1128,2912,51203,8745,38301,4157,258.8,2.8,38.3,,60.8,157,2759.7,471.3,2064.4,224.1
2013,1868969,4949,56,621,847,1035,3011,49197,8945,35791,4461,264.8,3,33.2,45.3,55.4,161.1,2632.3,478.6,1915,238.7
2014,1881503,5275,54,620,862,1043,3316,47479,7950,35074,4455,280.4,2.9,33,45.8,55.4,176.2,2523.5,422.5,1864.1,236.8
,,,,,,,,,,,,,,,,,,,,,
Estimated crime in Nevada,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,National or state crime,,,,,,,,,,"Crime rate per 100,000 population",,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Violent crime,,,,,,Property crime,,,,Violent crime,,,,,,Property crime,,,
,,,,,,,,,,,,,,,,,,,,,
Year,Population,Violent crime total,Murder and nonnegligent Manslaughter,Legacy rape /1,Revised rape /2,Robbery,Aggravated assault,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
2000,1998257,10474,129,860,,4543,4942,74823,17526,44125,13172,524.2,6.5,43,,227.3,247.3,3744.4,877.1,2208.2,659.2
2001,2097722,12359,180,883,,4932,6364,77486,17711,45073,14702,589.2,8.6,42.1,,235.1,303.4,3693.8,844.3,2148.7,700.9
2002,2167455,13856,181,928,,5118,7629,83896,18951,47459,17486,639.3,8.4,42.8,,236.1,352,3870.7,874.3,2189.6,806.8
2003,2242207,13813,197,871,,5225,7520,96128,21958,53321,20849,616,8.8,38.8,,233,335.4,4287.2,979.3,2378.1,929.8
2004,2332898,14379,172,954,,4905,8348,98215,23142,52438,22635,616.4,7.4,40.9,,210.3,357.8,4210,992,2247.8,970.3
2005,2412301,14654,206,1016,,4702,8730,102424,23481,52012,26931,608,8.5,42.1,,194.9,361.9,4246,973.4,2156,1116
2006,2495529,18687,226,1092,,7038,10331,102338,24902,50429,27007,748.8,9.1,43.8,,282,414,4100.9,997.9,2020.8,1082.2
2007,2565382,19365,193,1096,,6938,11138,97118,24911,49844,22363,754.9,7.5,42.7,,270.4,434.2,3785.7,971,1942.9,871.7
2008,2600167,18973,165,1106,,6486,11216,90006,24254,49814,15938,729.7,6.3,42.5,,249.4,431.4,3461.5,932.8,1915.8,613
2009,2643085,18639,156,1024,,6028,11431,80976,22115,46463,12398,705.2,5.9,38.7,,228.1,432.5,3063.7,836.7,1757.9,469.1
